village_name,school,hospital,park,retail
三北居委会,216,37,13,98
杨市社区居委会,81,19,16,98
龙王村委会,92,24,17,98
上塘社区居委会,98,17,0,99
岩前村委会,137,22,0,99
屿头村委会,83,16,1,99
寮仔村民委员会,45,2,2,99
董北村委会,70,12,2,99
西关田村委会,35,21,2,99
塘里村委会,83,23,5,99
锡西村委会,138,13,6,99
李巷村委会,71,23,7,99
自由村委会,76,29,7,99
叶家村委会,79,18,9,99
沪山村委会,168,38,9,99
黄华堡村委会,89,32,11,99
新立村村委会,147,15,12,99
上官路村委会,154,7,14,99
兴隆庄村委会,146,9,16,99
黄山村委会,163,20,17,99
张万村委会,63,11,0,100
李哥庄村委会,94,13,0,100
紫泽社区居委会,89,16,0,100
坝下社区居委会,95,16,0,100
里溪村民委员会,26,7,3,100
后西村委会,92,8,3,100
禾皋村委会,106,8,6,100
聚金村委会,70,11,6,100
张村居委会,84,11,6,100
锡西村委会,138,13,6,100
长丰村委会,77,23,7,100
厉家村委会,78,18,9,100
万福村,138,17,10,100
五姓点村委会,73,18,10,100
西门外村委会,78,19,10,100
丰乐里村民委员会,181,18,12,100
兴隆庄村委会,144,9,16,100
沙浦村委会,100,14,16,100
麟山村委会,94,16,0,101
张庄村民委员会,165,24,1,101
团结村委会,38,16,3,101
东莱村委会,105,26,3,101
闸上村委会,107,26,3,101
彭桥村委会,91,33,4,101
新建村村民委员会,194,31,6,101
淞浦村委会,72,19,9,101
黄华村委会,93,30,12,101
元甲村委会,83,21,13,101
三益村委会,58,2,0,102
花木村委会,50,21,0,102
溪西村委会,37,16,3,102
河北村村委会,101,18,3,102
文伟村委会,178,19,3,102
六塘村委会,89,33,4,102
靖东村委会,54,43,4,102
泗坑村委会,99,9,5,102
泗坑村委会,99,9,5,102
上辇村委会,130,20,5,102
大田刘村委会,114,22,5,102
石桥村委会,36,13,6,102
西山村委会,83,15,6,102
鸿坪村委会,132,25,6,102
王家路村委会,77,19,9,102
海甸戎村委会,79,23,12,102
大港村村民委员会,99,16,15,102
桃园村村委会,81,19,16,102
塘东村委会,127,5,2,103
双沐村委会,67,12,2,103
城北村委会,124,17,2,103
米各庄村委会,48,5,3,103
春林村委会,37,16,3,103
红旗村委会,40,18,3,103
于寨村委会,77,9,4,103
吴家堡村委会,76,23,5,103
管洽村委会,207,30,6,103
塔桥村村委会,31,15,7,103
新生村委会,86,20,8,103
金槐村委会,102,22,20,103
东港村委会,50,21,0,104
德胜村委会,133,7,1,104
半壁店村委会,74,25,1,104
盛户村委会,123,3,2,104
聚宝村委会,154,26,2,104
红群村委会,49,1,3,104
陈祁村委会,76,13,3,104
李孟宅村委会,37,16,3,104
南新村委会,54,15,4,104
沧浦村委会,120,21,4,104
镇龙殿村委会,50,33,5,104
张各庄村委会,117,15,6,104
管洽村委会,204,30,6,104
南甘河村委会,181,39,7,104
郭庄村委会,128,26,12,104
康各庄村委会,76,25,1,105
鼎诚村委会,118,17,2,105
赛龙村委会,141,22,3,105
于寨村委会,78,9,4,105
马舍村委会,56,12,5,105
移沿山村委会,69,11,6,105
张各庄村委会,114,15,6,105
路口村村委会,50,23,6,105
螺蛳桥村委会,45,27,6,105
建设村委会,107,29,6,105
虹桥村委会,22,17,8,105
川埠村村民委员会,87,17,9,105
安古城村委会,213,25,19,105
东溪村委会,50,5,0,106
紫洋社区居委会,98,17,0,106
起鸣村委会,66,19,1,106
琅山村委会,73,10,2,106
大埔村委会,69,5,3,106
大同村委会,37,12,4,106
斗门村委会,44,23,6,106
兴旺村委会,47,28,6,106
黄屋村委会,167,29,10,106
后彭头村委会,121,16,12,106
后彭头村委会,123,16,12,106
郑重庄村委会,51,22,12,106
下庄村委会,54,22,12,106
三十里铺村委会,211,16,13,106
四界村委会,48,21,0,107
石塔头村委会,50,13,3,107
五星村委会,47,14,4,107
大张庄村委会,109,19,4,107
湖西村委会,140,6,5,107
荷花塘村委会,66,9,5,107
渭西村委会,70,14,6,107
超丁村委会,85,19,6,107
同一村委会,111,31,6,107
林厝村委会,121,9,7,107
裘家村委会,82,22,10,107
上巷村委会,118,6,11,107
下埠村委会,129,48,13,107
武山村委会,165,55,24,107
东海村委会,47,21,0,108
后港村委会,72,10,2,108
岩园村委会,144,23,3,108
洪庙村村委会,74,25,4,108
湖西村委会,140,6,5,108
东田村村委会,26,17,6,108
西山村委会,183,31,6,108
林西村委会,59,28,9,108
桥一村委会,60,28,9,108
柴家村委会,95,22,10,108
巴里村委会,87,23,10,108
董墅村村委会,58,13,11,108
鸳鸯桥村委会,59,21,12,108
三益村委会,57,2,0,109
仙洲村委会,122,7,2,109
边庄村村民委员会,107,16,2,109
金钟村民委员会,29,6,3,109
张李村委会,144,22,3,109
坝桥村村委会,26,18,4,109
十里铺村委会,120,27,4,109
药山村委会,123,27,4,109
前兴村委会,54,32,4,109
解放村村委会,28,17,6,109
睦州垟村委会,167,37,9,109
新欣村委会,169,34,13,109
前傅村委会,43,19,3,110
断江村委会,138,22,3,110
西堑村委会,146,23,3,110
良富村民委员会,131,35,4,110
湖桥村委会,58,17,5,110
林厝村委会,120,9,7,110
上岩村委会,95,34,13,110
新厍村委会,51,8,14,110
阁二村委会,121,6,1,111
常庙村民委员会,89,9,1,111
姚集村民委员会,186,26,1,111
王家场村委会,148,37,1,111
东江河村委会,110,29,3,111
青石村村委会,26,18,4,111
于庄村委会,100,28,6,111
戎家村委会,99,19,9,111
岗上村委会,113,28,9,111
牛鼻洞村委会,144,34,14,111
塔山村委会,172,26,16,111
布塘村委会,203,14,17,111
东陆村村委会,91,8,1,112
龙岭村委会,116,21,1,112
下山后村委会,72,28,2,112
花园村委会,57,16,4,112
三星村委会,88,19,6,112
于庄村委会,99,28,6,112
东畈村委会,99,26,7,112
石堰村委会,104,26,7,112
芦浦村委会,128,47,8,112
秦圩村委会,88,30,9,112
大简村民委员会,87,14,10,112
五姓点村委会,93,23,10,112
新塘村委会,163,36,14,112
塔山村委会,162,26,16,112
塘下村委会,151,21,19,112
毡王村委会,143,35,1,113
东桥村村委会,94,16,2,113
珊门社区,192,20,2,113
周楼社区居委会,135,27,2,113
保良村委会,57,4,3,113
六另村委会,143,23,3,113
羽村村委会,121,27,4,113
东尚里村委会,246,46,5,113
湴湖村委会,68,5,6,113
八里桥头村委会,43,18,7,113
楂林村委会,150,20,7,113
新村村委会,153,6,8,113
八里庄村委会,161,41,8,113
叶家村委会,97,19,9,113
蓬园村委会,107,36,10,113
白浪村委会,114,38,10,113
港头村委会,160,20,14,113
潘刘村委会,125,6,0,114
天岳村民委员会,116,12,0,114
东陆村村委会,90,8,1,114
柏树刘社区居委会,78,14,1,114
玉田村委会,67,16,1,114
东升村委会,128,7,2,114
珊门社区,194,20,2,114
上南村民委员会,32,5,3,114
榧树村委会,139,23,3,114
希董村委会,139,23,3,114
湖岸村委会,142,23,3,114
屈家村委会,144,23,3,114
牧屿村委会,144,23,3,114
官田村委会,269,20,4,114
泉山社区居委会,134,16,5,114
石塘湾社区居委会,107,22,5,114
大船港村委会,91,24,6,114
石洋村委会,148,9,7,114
南山底村村委会,170,24,7,114
新村村委会,153,6,8,114
紫砂村村民委员会,98,22,10,114
陈边村民委员会,85,12,20,114
仑苍村委会,72,16,0,115
梅山村委会,84,15,1,115
牛百万村委会,76,21,1,115
浦庄村委会,55,14,2,115
东桥村村委会,98,16,2,115
下张村委会,141,23,3,115
下坊村委会,144,23,3,115
戴家村委会,144,23,3,115
桥外村委会,85,27,3,115
西沙村委会,57,5,4,115
围头村委会,145,6,5,115
杨市社区居委会,112,22,5,115
东安村村委会,69,16,6,115
新明村委会,88,16,6,115
上作村村民委员会,252,38,6,115
三和村委会,66,17,8,115
湖里村社区居委会,152,32,8,115
凌龙村委会,92,30,9,115
淹浦村委会,182,21,19,115
柏树刘社区居委会,79,14,1,116
梅山村委会,84,15,1,116
海晏庙村委会,63,24,1,116
南圆村委会,66,24,1,116
长崔村委会,144,23,3,116
前店村委会,52,21,4,116
陆渡村委会,73,22,4,116
相官村委会,173,17,5,116
后港村委会,213,18,7,116
中沙村委会,82,41,7,116
镇中村委会,89,41,7,116
琴东村委会,50,16,10,116
柴家村委会,89,23,10,116
曹田前村委会,104,33,14,116
东良马村委会,255,29,19,116
园美村委会,70,16,1,117
叶家村村委会,64,17,1,117
蒋宅村委会,61,22,1,117
施叶村委会,49,24,1,117
蒋家桥村委会,54,24,1,117
花木村委会,67,25,1,117
姚圩社区居委会,209,29,1,117
斗北村委会,85,10,2,117
泗黄村委会,124,6,3,117
朝阳村委会,136,21,5,117
众力村委会,65,34,5,117
马道头村委会,97,34,12,117
阳澄湖村委会,116,11,17,117
阳澄湖村委会,126,11,17,117
岭头村委会,165,22,0,118
下垵村委会,52,11,1,118
槐南村委会,118,8,3,118
南前村委会,117,10,3,118
外沙村民委员会,27,5,5,118
围头村委会,144,6,5,118
湘东村委会,67,18,5,118
石洋村委会,148,9,7,118
芳野村村委会,121,17,8,118
山下村委会,50,1,9,118
三皇庙村村委会,58,16,10,118
周家段村委会,87,23,10,118
尚庄村委会,173,29,10,118
芙蓉村委会,139,51,10,118
界东社区居委会,44,11,1,119
阳光村委会,54,11,1,119
花塘村委会,65,25,1,119
耿车居委会,46,11,3,119
七份岸村委会,146,23,3,119
前岸村委会,146,23,3,119
东梁所村民委员会,204,37,3,119
湖堤村委会,102,26,6,119
大浦村委会,144,46,6,119
英林村委会,92,31,8,119
浃东村委会,140,55,8,119
杨集村委会,122,25,9,119
伍堡村委会,73,23,10,119
平安村村委会,74,5,0,120
南王昝村委会,79,17,0,120
乏马村委会,164,22,0,120
下垵村委会,55,11,1,120
叶家村村委会,63,17,1,120
辉煌村委会,89,10,2,120
洋龙村委会,62,26,2,120
九份村委会,134,23,3,120
韦各庄村村委会,188,38,3,120
苏家园村委会,73,16,4,120
湘南村委会,58,18,4,120
仝圩社区居委会,182,29,5,120
淼泉社区居委会,84,25,7,120
蜀山社区居民委员会,108,25,9,120
西岑村委会,75,23,10,120
张缪舍村委会,87,25,11,120
岱头村委会,254,47,12,120
后港村委会,51,11,1,121
海安村委会,90,9,2,121
运西村委会,89,50,7,121
长乐村委会,44,16,8,121
英林村委会,91,31,8,121
新益村委会,106,31,9,121
周家段村委会,84,23,10,121
兴华村委会,102,23,12,121
上屋村委会,97,34,12,121
店后村委会,100,35,17,121
南坑村委会,57,13,18,121
草堂村民委员会,85,12,20,121
秀山村委会,112,38,23,121
锦峯村委会,56,11,1,122
阳光村委会,57,11,1,122
四界村委会,54,23,1,122
湖滨村委会,56,23,1,122
俊塘村委会,54,19,2,122
老浦村委会,65,26,2,122
梅林村委会,59,42,2,122
烟南村委会,36,9,3,122
福庆村委会,107,3,5,122
秀塘村委会,43,3,6,122
沙头村委会,73,4,8,122
仙南村委会,75,13,9,122
七星村委会,171,30,9,122
东山头村委会,107,17,10,122
陈家村委会,89,23,10,122
郭南村委会,119,16,13,122
洋湖塘村委会,52,16,2,123
南斗门村村委会,158,24,4,123
魏窑村委会,128,33,4,123
五丰村村委会,90,19,5,123
新李村委会,254,47,5,123
荷花桥村村委会,109,33,6,123
卷桥村委会,137,37,6,123
单木桥村委会,91,48,7,123
斗门村委会,135,24,8,123
常兴庄村委会,221,35,10,123
四甲村委会,95,33,16,123
恬庄村委会,42,22,3,124
渭南村委会,97,16,6,124
汤家闸村委会,95,27,7,124
三角村委会,153,30,8,124
东园村委会,75,23,10,124
常兴庄村委会,218,35,10,124
五里井村民委员会,158,40,12,124
大元村委会,161,29,15,124
前林村委会,103,36,17,124
秀山村委会,111,38,23,124
保家村委会,76,10,3,125
新民村委会,174,15,6,125
霓岙村委会,104,32,7,125
狮北村委会,30,5,8,125
宋桥社区,72,19,10,125
淹浦村委会,99,25,16,125
大夫田村委会,114,12,1,126
车路湾村委会,60,33,1,126
李庄村委会,240,37,5,126
凤凰泾村委会,66,13,6,126
阜沙村民委员会,90,13,6,126
八联村委会,76,18,6,126
杨家庄村委会,202,51,6,126
古城村委会,208,18,52,126
双凌村委会,93,28,3,127
霍庄村委会,152,35,3,127
杨孔五村委会,135,34,6,127
庄基村委会,70,13,8,127
许西坑村委会,98,28,10,127
锦堂村委会,106,20,11,127
沈师桥村委会,103,24,12,127
杏花村委会,129,36,12,127
榕西村委会,143,26,14,127
连庄村委会,201,39,1,128
清水村委会,42,22,3,128
联三村委会,65,21,4,128
鲍宅村委会,81,22,5,128
红土坎村委会,73,6,7,128
骑河村委会,97,18,7,128
方家村委会,109,17,10,128
银洋河村委会,160,22,10,128
岳良村村委会,135,34,10,128
莲塘村委会,49,6,11,128
横泾堂村委会,77,37,27,128
仁义村村委会,101,9,0,129
花园村委会,118,31,0,129
新弄村委会,71,12,1,129
新园村委会,66,26,1,129
郭庄村委会,206,39,1,129
黄兴新村村委会,89,13,3,129
民利村村委会,63,16,3,129
眉山村民委员会,113,10,4,129
何家疃社区村委会,178,46,4,129
锡东村委会,144,12,5,129
麻溪村村委会,53,29,5,129
长联村委会,109,39,8,129
蒋家桥村委会,109,20,11,129
八都村委会,226,26,16,129
长石村委会,121,40,43,129
上舍村委会,67,26,1,130
干家路村委会,67,28,2,130
石家岙村委会,87,38,2,130
大港村委会,56,12,3,130
杨四岭村民委员会,196,46,3,130
中溪村委会,124,9,6,130
新明村委会,175,15,6,130
顾家村村委会,111,29,7,130
永新村委会,120,8,9,130
龙塘社区居民委员会,176,10,12,130
李楼村民委员会,170,44,1,131
郭店村委会,150,35,3,131
大陈庄村委会,113,35,4,131
锡东村委会,145,12,5,131
莲花堰村委会,159,20,5,131
三联村委会,273,25,5,131
联树村委会,123,43,7,131
莘田二村委会,72,2,8,131
南秦村村委会,147,16,11,131
和顺村委会,105,48,12,131
兰圃村委会,112,24,13,131
洞桥村委会,103,25,16,131
东郊村委会,221,56,21,131
孔湖村委会,65,23,1,132
李河村委会,99,17,2,132
双庆浦村委会,82,32,2,132
新政村委会,219,43,5,132
洲边村民委员会,30,7,6,132
黎家塘村委会,79,2,7,132
灯塔村委会,117,28,7,132
郭黄庄村民委员会,243,43,8,132
许西坑村委会,97,28,10,132
莲塘村委会,49,6,11,132
龙泉村委会,177,10,12,132
坑边村委会,232,26,15,132
双庙村村民委员会,117,24,18,132
巨星村委会,127,42,18,132
飞达村委会,67,9,2,133
水湘村委会,80,32,2,133
大安乐庄村委会,110,44,2,133
白溪村民委员会,49,9,3,133
银湖村委会,137,7,4,133
白石村委会,157,15,6,133
山前村委会,131,3,8,133
张家港村委会,128,30,8,133
良塘村委会,141,23,74,133
镇山村委会,79,24,1,134
胡庄村委会,225,29,1,134
群力村委会,61,31,1,134
新闸村委会,71,31,1,134
陈楼村委会,164,44,1,134
凌家汇村委会,62,15,2,134
供店村委会,81,19,3,134
甲村村村委会,98,37,5,134
南圈头村委会,80,48,5,134
西美村委会,139,6,6,134
白石村委会,153,15,6,134
大市村委会,95,18,7,134
马坪村委会,109,33,7,134
长山村委会,121,30,8,134
合丰社区居委会,97,16,9,134
横蓬村委会,111,39,10,134
新村社区居委会,217,51,21,134
罗各庄村委会,230,20,43,134
花园村委会,133,24,69,134
三群村委会,69,26,1,135
西康庄村委会,246,58,6,135
洪河村村委会,196,12,10,135
南高庄村委会,179,31,18,135
马屯村村民委员会,150,23,74,135
四塘南村委会,66,26,1,136
黎明村委会,70,31,1,136
陈楼村委会,166,44,1,136
党庄村委会,167,44,1,136
安庄村民委员会,173,44,1,136
茅山村委会,60,1,6,136
御驾桥村村委会,72,18,6,136
深巷村村民委员会,36,3,7,136
长腰岭村委会,71,3,7,136
塘头村委会,96,24,7,136
解放村委会,100,42,7,136
合丰社区居委会,90,16,9,136
师东村委会,106,24,12,136
许南村委会,133,17,13,136
川港社区居委会,65,11,1,137
桃园村委会,115,25,2,137
浦沿村委会,81,33,2,137
周圩村委会,132,23,3,137
潘家庄村委会,81,14,6,137
雄伟村委会,78,5,7,137
大市村委会,96,18,7,137
南翔村委会,103,33,9,137
花园村委会,162,23,10,137
韩家场村委会,187,42,13,137
胡庄村委会,217,29,1,138
葛楼村民委员会,227,29,1,138
周楼村民委员会,228,29,1,138
高桥村委会,83,33,2,138
许家浜村委会,82,37,2,138
新寮村委会,132,12,3,138
高桥村委会,222,18,3,138
高桥村委会,228,18,3,138
言里村委会,90,17,4,138
沙园村委会,92,25,6,138
直塘村委会,117,25,6,138
马坪村委会,110,33,7,138
南岸村民委员会,120,10,10,138
新寮村委会,129,12,3,139
灵峰村委会,114,21,3,139
光明村委会,87,27,3,139
戎家村委会,111,39,3,139
姚庄村委会,164,29,6,139
水湖村委会,278,44,8,139
下滘村委会,38,6,10,139
新泽村委会,126,24,11,139
横潭坎村委会,223,23,15,139
新光村委会,162,50,16,139
长安村委会,254,29,19,139
花园村委会,116,31,0,140
联盟村委会,134,25,3,140
龙溪村委会,60,9,4,140
坎东村委会,123,25,6,140
三班村委会,106,31,8,140
西街社区居委会,252,42,9,140
高坑村委会,110,34,10,140
关口村委会,169,28,15,140
大池头村委会,273,50,15,140
姜灶社区居委会,42,13,0,141
江东村委会,84,8,2,141
前锋村民委员会,109,8,3,141
陈家村委会,99,39,3,141
大祁村委会,287,40,4,141
戚家桥村委会,74,33,6,141
乌石村委会,121,9,7,141
象山村委会,61,3,8,141
前店杨村村委会,143,34,11,141
光华村委会,114,8,14,141
周楼村民委员会,226,29,1,142
照洋村委会,92,33,3,142
殿下村委会,96,35,3,142
乌石村委会,118,9,7,142
陈交大社区,107,24,9,142
龙西村委会,108,34,10,142
锦堂村委会,126,24,11,142
邵村社区居委会,111,23,12,142
邵村社区居委会,112,23,12,142
鸣鹤居委会,122,23,12,142
玉叶村委会,104,25,15,142
山前村委会,169,29,15,142
莪园村委会,241,23,17,142
固村巷村村委会,160,20,22,142
泰山村委会,52,17,6,143
华涌社区居委会,108,11,8,143
高坑村委会,110,34,10,143
卫东村委会,126,22,12,143
固村巷村村委会,161,20,22,143
新乡村委会,117,8,2,144
小桃元村委会,115,25,2,144
良山村委会,94,30,3,144
安庆村委会,79,28,4,144
新益村村委会,91,21,6,144
双岭村委会,135,9,9,144
龙虎村委会,224,33,10,144
山海村委会,129,22,12,144
黎明村村委会,210,34,15,144
民建村委会,235,24,19,144
柳三村委会,66,18,3,145
上柳家村委会,89,23,3,145
大李家村委会,229,54,3,145
彭村村委会,274,58,3,145
宜南村委会,53,16,4,145
钱家埭村村委会,82,18,4,145
茅桥埭村村委会,80,18,5,145
东沙村委会,124,22,6,145
北大街村村委会,223,51,6,145
井边村委会,74,23,7,145
西街社区居委会,251,42,9,145
五峰村委会,109,34,10,145
石板路村委会,188,43,10,145
卫西村委会,138,24,12,145
大岐山村委会,136,28,13,145
小团浦村委会,138,28,13,145
新兴村委会,109,9,86,145
界西社区居委会,77,16,2,146
和甸村委会,85,17,7,146
井边村委会,75,23,7,146
桑麻村委会,109,16,15,146
革新村村委会,208,34,15,146
黄箭山村委会,139,22,1,147
荣誉村委会,72,34,1,147
群益村委会,78,41,3,147
恬庄村委会,84,28,4,147
景卫村村委会,88,20,5,147
水缺头村委会,150,23,5,147
联兴村委会,224,17,7,147
洋头村委会,183,27,11,147
上横街村委会,121,23,12,147
卫东村委会,132,24,12,147
老浦村委会,80,34,2,148
南街村委会,204,40,2,148
孙店村委会,203,57,3,148
李巷村委会,137,38,4,148
后山村委会,129,10,5,148
龙下村委会,109,33,6,148
北涧村委会,226,47,7,148
杨庄浜村村民委员会,106,20,8,148
洪住村委会,233,33,9,148
卫北村委会,141,25,12,148
七里村委会,118,34,14,148
留村村委会,249,35,23,148
玉埕村委会,167,15,2,149
塔下村委会,157,9,4,149
永安村委会,62,14,4,149
上莫村村委会,82,19,5,149
大唐村委会,105,23,6,149
大唐村委会,108,23,6,149
费庄村委会,72,33,6,149
杏埔村委会,109,36,9,149
新溪桥村委会,250,41,10,149
小康村委会,95,26,11,149
城隍庙社区,137,24,12,149
古窑浦村委会,138,24,12,149
生田村委会,81,16,16,149
笔尾村委会,240,35,23,149
徐厝村委会,89,14,2,150
水湘村委会,84,34,2,150
苏家埭村委会,91,18,3,150
小田村委会,129,38,4,150
龙坑村委会,166,16,6,150
溪边村委会,118,11,8,150
明朗村委会,114,44,8,150
陈巷村委会,72,13,10,150
梅元村委会,148,18,13,150
洋龙村委会,71,34,1,151
上西林村委会,154,6,4,151
花塘村委会,96,24,4,151
湖山村委会,136,38,4,151
兰苑村委会,137,8,5,151
西新村委会,129,9,5,151
曼尾村民委员会,73,16,5,151
算山村委会,78,16,5,151
燕巷村委会,83,18,5,151
金庄村委会,205,28,5,151
骊塘三村委会,166,16,6,151
龙西村委会,98,19,7,151
航民村委会,123,50,8,151
洪住村委会,232,33,9,151
麦村村委会,114,9,12,151
侯庄村委会,196,20,12,151
侯庄村委会,206,20,12,151
卫南村委会,144,25,12,151
溪口村委会,205,55,12,151
曹田后村委会,114,37,16,151
三北村村民委员会,235,40,32,151
大岭村委会,91,10,85,151
宝岩村委会,161,39,117,151
龙归社区居委会,48,4,2,152
东溪村委会,289,29,5,152
南阳村村委会,82,23,6,152
里春村委会,98,19,7,152
旷庙苏庄社区,176,27,7,152
华林村委会,158,14,8,152
华林村委会,162,14,8,152
甘露村委会,66,45,8,152
大厦村委会,97,17,11,152
金星村委会,197,55,12,152
金星村委会,204,55,12,152
洽浦村委会,170,29,18,152
留村村委会,250,35,23,152
沙湾村村委会,48,4,0,153
南圆村委会,101,24,4,153
小赭村委会,76,25,4,153
凤阳章村委会,129,35,6,153
陈巷村委会,72,13,10,153
华山村委会,244,42,10,153
石塘湾社区居委会,125,25,13,153
高党社区居委会,280,41,14,153
杨家社区村民委员会,415,66,2,154
新缪路村委会,90,33,6,154
李村村民委员会,260,32,9,154
定桥村村委会,203,43,11,154
西园村委会,227,30,51,154
坪塘村委会,106,22,0,155
湖美村委会,163,10,2,155
黄岭村委会,169,15,2,155
东华村委会,56,3,4,155
玉溪村委会,81,35,4,155
华中村委会,119,15,5,155
新潮村委会,90,33,6,155
龙下村委会,110,33,6,155
永联村委会,117,46,7,155
海南村委会,109,32,8,155
钓鱼台村民委员会,214,32,9,155
罗行社区居委会,63,8,11,155
山下郎村委会,209,27,14,155
西园村委会,237,30,51,155
任家村委会,408,66,2,156
玉溪村委会,82,35,4,156
项路村委会,109,26,5,156
崔村村委会,169,41,7,156
钟口村民委员会,257,44,10,156
东寨村村民委员会,359,45,10,156
金星村村委会,206,38,11,156
里春村委会,120,25,13,156
火炬村委会,207,34,22,156
荷叶村委会,239,35,23,156
王家庄村委会,246,35,23,156
大池娄村委会,108,45,5,157
把里村民委员会,200,36,8,157
三衙桥村委会,168,47,13,157
高赞村委会,164,15,19,157
金临湖村委会,91,32,3,158
沙沟村委会,244,61,4,158
大坑村委会,143,4,7,158
建国村委会,201,30,7,158
祝庄村民委员会,253,44,10,158
钟口村民委员会,255,44,10,158
古城村委会,184,18,1,159
中天村委会,74,6,2,159
大湖沿村委会,64,14,3,159
邢宅村委会,76,21,4,159
浦口社区居委会,148,31,5,159
长大村委会,89,49,5,159
王各庄村委会,240,46,6,159
南大良村委会,231,47,7,159
长巷村委会,95,40,8,159
西西周南村委会,367,57,9,159
半壁店村委会,202,55,12,159
小山前村委会,104,19,0,160
江口村委会,119,10,2,160
月屿村委会,146,9,5,160
张家场村委会,355,30,5,160
渔庄村委会,97,38,6,160
季朗村委会,116,56,7,160
新建村委会,109,32,8,160
西西周南村委会,377,57,9,160
西邵村民委员会,260,44,10,160
山北村委会,110,17,17,160
小行村委会,138,34,1,161
荣誉村委会,85,34,2,161
下陈村委会,259,20,4,161
月屿村委会,152,9,5,161
东石塘村委会,61,10,5,161
下梁村委会,143,31,6,161
王家埭村委会,197,48,7,161
南湖村委会,193,20,15,161
何家营村委会,240,21,16,161
西演茅村委会,270,25,19,161
湖门村委会,219,22,20,161
简王井村委会,228,22,20,161
古城村委会,182,18,1,162
高桥村委会,86,34,2,162
塘里蒋村委会,80,17,5,162
秀峰村委会,145,25,5,162
前洋村委会,156,32,5,162
东街村村委会,395,32,5,162
高平村民委员会,74,9,8,162
岩峰村委会,212,35,9,162
祝庄村民委员会,253,44,10,162
东莱社区居委会,208,34,18,162
东垟村委会,193,53,20,162
樟岙村委会,138,24,3,163
前屋村委会,63,18,4,163
王阡村村民委员会,95,18,5,163
桃花村村委会,235,44,5,163
玉埕村委会,82,24,6,163
秀土村委会,84,24,6,163
建国村委会,202,30,7,163
石人山村委会,189,48,7,163
仝大营村委会,224,32,8,163
西王庄村委会,240,48,8,163
溪南村委会,235,49,12,163
三江新村委会,222,43,17,163
万红社区居委会,198,34,18,163
约场村民委员会,23,3,1,164
大联村委会,54,15,1,164
桥东村民委员会,278,40,1,164
湖塘村委会,135,32,9,164
西邵村民委员会,267,44,10,164
上舍村委会,87,31,1,165
长布村民委员会,53,1,2,165
西樊庄村民委员会,247,35,2,165
康仙庄村委会,224,64,3,165
小黄楼村委会,214,40,4,165
后陈庄村委会,219,41,4,165
姚寨村民委员会,254,60,5,165
塘贝村委会,60,1,6,165
天皇村委会,142,41,9,165
穗丰村委会,95,19,12,165
玉莲村委会,279,56,12,165
江厦村委会,181,46,58,165
东风村民委员会,23,3,1,166
念母洋村委会,100,39,4,166
党山村委会,68,42,4,166
潭河沿村委会,105,40,7,166
王家埭村委会,107,40,7,166
仝大营村委会,233,32,8,166
程楼村民委员会,235,32,8,166
张堂村民委员会,256,40,10,166
查桥村委会,129,23,16,166
大岙里村委会,168,37,17,166
花果村民委员会,53,1,2,167
刘宅村委会,98,19,2,167
西代庄村民委员会,256,35,2,167
崔庄子村委会,161,51,2,167
双庄社区居委会,294,45,3,167
城南村村委会,73,15,4,167
后张村委会,82,17,4,167
华市村委会,154,13,5,167
涝港村委会,104,23,6,167
南关村委会,273,60,7,167
程楼村民委员会,231,32,8,167
湖塘新村委会,138,32,9,167
城中村委会,143,32,9,167
双丰村委会,154,22,16,167
立碑村委会,57,6,2,168
占陈村委会,151,13,5,168
上市村村委会,90,23,5,168
刘海社区居民委员会,142,44,5,168
方田洋村委会,179,30,6,168
郭庄村委会,209,30,6,168
小仝社区居委会,286,37,6,168
仙浦喻村委会,217,43,8,168
双庆浦村委会,82,31,1,169
光明村民委员会,58,6,2,169
坝津村委会,128,13,2,169
宾舍村委会,67,26,4,169
华市村委会,147,13,5,169
占陈村委会,154,13,5,169
福前村委会,116,37,10,169
西陈村委会,192,20,15,169
渔塘口社区,329,56,16,169
新塘村委会,106,13,20,169
石家堡村委会,134,33,1,170
柯村村委会,83,26,2,170
新东村委会,219,40,4,170
姚寨村民委员会,253,60,5,170
锦峯村委会,117,29,6,170
北袁旗营村委会,302,50,8,170
水澄村委会,142,39,9,170
新东居委会,293,69,9,170
东莱村委会,127,37,10,170
孙家桥村委会,232,42,11,170
江蒋漾村委会,122,32,13,170
香屯村委会,358,52,19,170
陶前村民委员会,53,5,0,171
东南汪村委会,211,50,3,171
鹤前村委会,111,33,6,171
五个庄村委会,266,69,6,171
万安村委会,65,46,7,171
上蔡村委会,145,40,11,171
大屯村委会,227,42,11,171
毛桥村委会,217,36,15,171
东头村委会,110,14,23,171
大庄村委会,231,30,24,171
刘宅村委会,97,19,2,172
上潘社区居民委员会,98,30,3,172
林后村委会,373,61,3,172
东溪村委会,118,7,5,172
吴家村委会,149,23,7,172
南关村委会,251,46,9,172
浦西村委会,373,30,10,172
南林村委会,134,34,14,172
骆庄村委会,127,12,4,173
井楼村委会,305,68,5,173
陈坝村委会,113,29,6,173
陶炉社区居委会,186,47,6,173
高美村委会,150,10,7,173
马羊村村委会,312,49,8,173
新东居委会,288,69,9,173
双熟村委会,132,25,11,173
赵家村委会,136,23,31,173
林后村委会,373,61,3,174
李塘村委会,50,12,4,174
骆庄村委会,129,12,4,174
